"text","true_label","predict_label"
"// @海灯一盏 :哈！ //@昱人也:哼！ //@一毛不拔大师:二狗好样的！[鼓掌]  //@孔二狗:再次证明了世界上最不缺的就是政客，死了一个，千万人补上来。而像二狗哥这样的大艺术家大爱国诗人，是不可复制的。","积极","积极"
"某人只用五分钟就做得了他的豪华小夜宵[太开心]真心好香挖","积极","积极"
"谁说便宜没好货，花钱少也能吃到好吃的，而且在哪里吃才最重要嘛[嘻嘻] 只是没看到落日可惜了，那就留点遗憾下次再来乌鲁鲁吧~[偷笑]","积极","积极"
"中西合璧的美食搭配，非常美味哦[太开心]","积极","积极"
"坑爹的航空公司[围观] //@禚洪梅:[哈哈]我还没登机呢，看了这微博笑喷…//@开心美馔:东航的？ //@阳澄禹衡:哈哈，@开心美馔 @禚洪梅 //@瞎胡扯乱搅合:不靠谱不叫不靠谱，靠不住不叫靠不住，叫航班！","积极","积极"
"感谢@阿布阿喜 的妈妈为我们大家拍了这么有意义的宣言照[亲亲]，超爱阿布阿喜这俩喜感十足的可爱宝贝哦[亲亲]！同时感谢@舒淇 @?妍希michelle 的正能量倡导[good] //@?妍希michelle://@?里璐://@?世?stanley://@舒淇://@大?大?://@明星经纪貊苒: 请承诺：拒绝食用伴侣动物！！！","积极","积极"
"车震需谨慎[嘻嘻]//@房车露营建东://@秋野地:回复@野马xm:行李架承重是个动态概念，指的是汽车在行驶过程中的最大承重，我们的重量分散到4个支点上，车辆静止时，300kg压在行李架上也没有问题 //@野马xm:一般的suv,车顶行李架承载在70kg左右,加上这个车顶帐篷的质量,还有睡觉的人,行吗?","积极","积极"
"回复@JACKYSTUDIO:[汗]我家小孩啊，和我一样大 //@JACKYSTUDIO:[嘻嘻] 你小孩多大阿","积极","积极"
"旅游的真谛很精辟：上车睡觉、停车尿尿、下车拍照，回去一问啥也不知道[哈哈]","积极","积极"
"厉害！//@吴亚芹09://@全球潮流馆:太糗啦！[哈哈]","积极","积极"
"[嘻嘻]圣严法师说的对嗒","积极","积极"
"出发＇挣钱去[哈哈]","积极","积极"
"#2013年.洋.暑假##第二站 海口#姐有钱吧![嘻嘻][哈哈]","积极","积极"
"[偷笑]@蛀?momo //@微博搞笑排行榜: 看完后我笑了~[哈哈]","积极","积极"
"宝宝见到爷爷奶奶，眼睛张的滴溜溜大～[哈哈]","积极","积极"
"//@北京-橙色咖啡: 作为@中国摄影师协会 @中国摄影师联盟 的成员[威武]，这次的腾龙行将是我难得的学习机会，@小海学摄影 @薛欣 @广顺园主 @梁榕刚 请诸位老师多多支持哦！[爱你]","积极","积极"
" 偶与大爱建筑大师扎哈-哈迪德 ZAHA HADID 滴合影~~不容易啊！！感谢@神马_敬军 [鼓掌] @米小米_ ","积极","积极"
"[赞]//@心灵麦田乐园: //@1973-simona:@姜毅的微博 //@乐悠悠_may:今早太欢乐了，我觉得这招比离婚好[偷笑]留存备用[哈哈] //@xman0808:离婚神马的弱爆了。 //@lain1978:这都行？！","积极","积极"
"好东西啊，留着吧。这玩意?????????????????????无价儿[鼓掌]","积极","积极"
"一朵奇葩啊~~ 好开心，好开心~~[哈哈]","积极","积极"
"舞林争霸，想看非常帅的小麦的微电影和唱主题曲，就留意我微博和关注@拍够 支持@小麦Henry [爱你]","积极","积极"
"加油！加油！[嘻嘻][赞]","积极","积极"
"#嘻哈包袱铺五周年#@杨晓明是万能青年 合作愉快！[嘻嘻][给力][蛋糕][蛋糕]","积极","积极"
"不堵，肯定可以很快吃到[哈哈]","积极","积极"
"?老???是中?最?包的老?，?有之一。[拳头][哈哈] //@刘希平:这个年会视频是高清的，还行![偷笑]","积极","积极"
"回复@互联网信徒王冠雄:窝里藏着，陪孩子，看风，骚扰别人[嘻嘻] //@互联网信徒王冠雄:哪里？","积极","积极"
"回复 @鸿雁来:嗯，本人没这个倾向，不过可以写在游记里分享给其他人，谢谢你啊，这么具体的信息，你在青岛？ //@鸿雁来:回复@远方网:如果喜欢泡吧的话，奥帆中心里面的情人坝酒吧街、位于南京路宁夏路的中联创意广场都还不错的~~~[哈哈]","积极","积极"
"生日快乐[泪] 虽然我没吃到，但是和你们一起往那里走了一遭我就满足了，哈哈哈[偷笑]//@Sunny奶茶: 哇哈哈，吃撑了哈，真开心！[哈哈]","积极","积极"
"第一次用这东西这小瓶子还真好看[嘻嘻] 我在:http://t.cn/zWCWVfP","积极","积极"
"回复@云山珠水-喜洋洋:喜洋洋，喜洋洋！[哈哈] //@云山珠水-喜洋洋:晚上好老鬼 ?? //@俺叫老鬼: [太开心]  //@burkut929:  //@声声入耳761:五彩缤纷，足足有五次哟[偷笑][赞]  //@俺叫老鬼: 咳，五彩哟！  //@俺叫老鬼: 回复@天山百度:五次缤纷啊！  //@俺叫老鬼:九月下旬正是北疆好时节！[给力] ","积极","积极"
"[哈哈]【让自己进步的十个习惯】：⒈永远不说不可能。⒉凡事第一反应找方法，不是找借口。⒊养成记录习惯，不太依赖脑袋。⒋每天出门照镜子，给自己自信的微笑。⒌每天自我反省。⒍用心倾听，不打断别人的话，作个倾听高手。⒎节俭定期存钱。⒏遵守诚信，说到做到⒐时刻微笑待人处事。⒑开会坐前排。","积极","积极"
"回复@豫之翟女在新疆:只要你去……[马到成功] //@豫之翟女在新疆:嘿嘿,周五下午可能会见到您呢[太开心][太开心],好开心的说 //@俺叫老鬼:回复@豫之翟女在新疆:哎哟，谢谢鼓励啦！[哈哈][挤眼] //@豫之翟女在新疆:老鬼爷爷魅力四射[爱你][爱你] //@俺叫老鬼:回复@古道驼铃368:同喜同喜！[哈哈]","积极","积极"
"#马尔代夫LV#一会儿上酒店的私人飞机了，有点期待，不知道岛屿整体会是什么样的感觉[嘻嘻] 不能当个纯酒店去看待???","积极","积极"
"?感性??。一?人走在??街?上，寂寞，但有PSY相伴，在江南?格中思考人生，以及思考今晚去?度食?好。[哈哈]","积极","积极"
"[哈哈]吹喇叭那一段亮了????//@后舍男生_黄艺馨: 那个洗牙，那个勒牙，那个敲牙，那疙瘩！","积极","积极"
"星际2这个地图创建者铁定和高富帅有仇，7个资源少的对1个资源多的，虽然有白富美相助，也从没见高富帅赢过，且死得很惨。他说当高富帅的时候被虐惨了。[哈哈][哈哈]","积极","积极"
"昨天见识的: 不是所有的猴子都相同;也不是所有的猪都吃肉.有的猴子,PP是扁的；有的猴子PP可以用来作兜子装东西。有的猪吃饲料；有的猪吃芒果、香蕉和木瓜。[哈哈]@winterasuka @桃瑞丝小飞猪 @大BEN奔 @李正玄 @袁琳Marina @I糖果树瀑布I @刘星","积极","积极"
"劈准！[嘻嘻] //@京OB:连续两道是说 同意 吗。。。 //@阿子:耶和华之怒。。。 //@松木木木:好吧。。。 //@盈川兄:总经理撂挑子，董事长雷霆万钧。//@Resmon_Liu:[吃惊]","积极","积极"
"再接再厉！ //@玩家老黄:[鼓掌]老大说得好！！！特别感谢老大这多年的支持！弟兄们会更加奋进！@玩家传播老张 @大天力太阳","积极","积极"
"[哈哈]亲也好可爱！Good luck！ //@长萌有C:今天晚上回家用@摇摇招车  ，我感动了一位司机叔叔，于是他连打车钱都不收了。。。。事情是这样的，他饿了，我把刚把甜丫丫给他吃了，结果他太感动啦?哈哈[哈哈][哈哈] 摇摇招车司机真可爱。表扬！@AmyYang_ @graham_f @易大典","积极","积极"
"我就笑不出来了，等6小时了 //@超侧卫:又笑了一遍[哈哈]","积极","积极"
"接下来是9.28山西演唱会，我会去，正好秋天长假，以听他为旅行第一站。//@力波-没时间工作:我一直喜欢异地看演唱会， 飞行捧场，旅行的开心。[哈哈]//@狂妄的乌鸦-:波哥不仗义！[哼]","积极","积极"
"镜头里的中国[可爱]","积极","积极"
"我们辛勤劳动的摄影师是最可爱的人。。表扬一下。期待着丰厚的劳动果实[太开心][太开心]","积极","积极"
"[哈哈][哈哈][给力]//@月儿dance: [哈哈][哈哈][哈哈][哈哈]","积极","积极"
"#午餐时间#今天要给大家推荐的是@蓝湾咖啡(广安店) 。网友@老这样zon老这样 说：“老姐请我们吃的饭，味道挺好，环境也凑活！”地址:中山东路(近广安大街)。庄里的亲们，去吃过它家吗？感觉如何呢？再给小编推荐个不错的西餐厅呗，万一约会用得到呢~有事没事多多@燕赵美食 哟。[鼓掌][羞嗒嗒]","积极","积极"
" @好奇官方微博 @帮宝适 @妈咪宝贝 [哈哈]","积极","积极"
"回复@微笑的汤金艳: 这位跟我一样！//@微笑的汤金艳:超喜欢它俩嘴边两块肉的[爱你]","积极","积极"
"沈阳国际旅游节，四川来了很多景区。 //@狼图腾_刘思勇:这是哪里旅游节啊?这么热闹 //@浪里小黑条: 现在起床 一会就到[干杯] //@瞳胖儿:干哪呢？过来玩呗 [哈哈]// @浪里小黑条 :[白云]//  @瞳胖儿  :[哈哈]那确实很疯狂[哈哈]","积极","积极"
"[爱心传递] //@克尔曼:回复@不要忘了温暖的模样:说的有道理！我们应该多关心身边最亲的人！ //@不要忘了温暖的模样:[委屈]对不起爸妈，我会收敛脾气，并且照顾好自己。[可爱]","积极","积极"
"IT男 应该穿IT[嘻嘻]","积极","积极"
" @未央青荇 少爷,先来碗牛奶龟灵膏[哈哈]","积极","积极"
"二姐，我必须得支持你～我05年第一次进藏的日记也一直没整理呢。在这方面，咱俩真是慢的一致啊～[哈哈][哈哈]","积极","积极"
"学了好久的《因为爱情》，终于敢唱了[话筒][太开心][鼓掌][做鬼脸]","积极","积极"
" @沃阁一哥 //@斐文野奢酒店:回复@璺衾:可以的。。[嘻嘻] //@璺衾:比如我们来十个人五间房可以用一张会员卡么？","积极","积极"
"安全降落，刚拿到驾照的90后S3准时来接机???想起多年前趣事，上高中时刚学开车正有瘾，偷拿了老爸钥匙去练车，并拉了当时还上小学的S3坐副驾陪我壮胆。我问S3：ting，堂姐刚学会开车还没驾照你敢坐吗？假小子一般的S3拍拍胸脯来一句：姐姐你勇敢的开吧出了事我陪你！[哈哈]现在想来还挺感动呢[偷笑]","积极","积极"
"新菜推出 等待食客们的品尝[嘻嘻] 我在:http://t.cn/zYHvZXs","积极","积极"
"[赞]//@光头陈庆:谢谢老师夸奖[嘻嘻] //@崇记杂货铺:京城四小龙！ //@13等待大起 :转发微博","积极","积极"
"还有妹纸在偷窥[笑哈哈] //@来串门的:切！早就知道了！[嘻嘻] //@淳意盈盈: 小红居然有艳照！[花心]@-须沐莲- @来串门的 @桃之夭夭的王国","积极","积极"
"「上个月的丽江行」谢谢 @孟苗的围脖 ，你总是那么疼人[爱你]。@金霖_爱 @张芷? 上月19号 整整一个月哦[嘻嘻][浮云][音乐]","积极","积极"
"//@pinky_专掐无用贱饭:// @CheonDung :[可爱]  // @小琪去CABI看维尼戏水 ：我看到wuli Fx了，傻帽家族最有爱了，不解释","积极","积极"
"离开埃森哲之后，好像很久都没吃麦当劳了。今天其实很冷，但麦当劳里还是挺暖和的。看着吃惯的巨无霸，不由有些想念那些曾经帮我买过麦当劳的兄弟！@这个雷恩不太雷 @Andy的简单生活 @上有老马下有小猫 @Will_王 @雪中灰太狼 @小工做摄影 @Key6 @爬格子的爬行动物 我还有没有外卖钱没给你们啊？[哈哈]","积极","积极"
"[真美好] //@啊堂堂堂堂：[花心] [爱你] //@管儿求考神相助：啃掉整颗头！！！太帅了！！！//@mulily：[惊哭]","积极","积极"
"正月十五看热闹喽[哈哈][嘻嘻]","积极","积极"
"回复@JoAnn空间:[哈哈]！是怜香惜玉！非常之同情。 //@JoAnn空间:回复@李学君军:哇，男银也有有同感！ //@JoAnn空间:世上有两种女人不愿做饭：一种是“腹有诗书气自华”的知识女性，一种是天生丽质、等接玫瑰的漂亮女人。哈哈，貌似，我属于第一种咯？！","积极","积极"
"谢谢。因为伙伴们都爱这个调味料，我们才有信心和勇气的出口，感恩。//@切克小闹: 你们家酱料大爱呀！[哈哈] //@麒麟锦庭火锅道:小美妞，吃得开心吗？","积极","积极"
"#中国梦想秀#追梦人王恒4岁时遭意外电击，失去双臂，此时看到他的跆拳道表演，梦想君和小伙伴都震撼了！[鼓掌]王恒梦想能拜自己心目中的偶像国画大师张立辰教授为师，也希望在老师的指导下办一个自己的画展。梦想君想说王恒不仅跆拳道打的好，书画也是各种棒有木有？一起来为王恒的梦想加油吧！[good]","积极","积极"
"找了好久终于找到信箱钥匙，收到啦[哈哈]@碧海蓝天饿小嘛 谢谢[爱你]","积极","积极"
"用词准确[哈哈]","积极","积极"
"[哈哈]有圣斗士的感觉","积极","积极"
"钻戒…袜子…[哈哈]","积极","积极"
"韩先森… //@夜盲症的凌晨_梦见:韩先生太细心了 //@Echo可可_庚随： //@稀饭_韩庚主演大武生:=V=我家乖孩纸。。  //@清凉_韩庚主演大武生：俺是细节控，细微之处最能体现一个人的实在了。。。@韩庚 靠谱啊 。。。[爱你]","积极","积极"
"[哈哈]但且转了乐读一下。真假难辩。//@但斌:[吃惊][吃惊] //@胡语文:秦王朝通过灭六国从而开启2000年封建历史；1588年英西大海战使得边缘岛国成就日不落帝国；美利坚合众国以二战而称霸全球；中日海战，成就中华民族伟大复兴的梦想！当然，沿海城市的房价可能要有大幅度跳水。做好万全的准备，包括坚","积极","积极"
"我那张看一眼就了 跟猪猪绑定一个地址 几率比较高吧[抱抱]","积极","积极"
"@米思Cissy-41 婚礼中最神圣的时刻，除了感动还能说什么那。图都好了晚上或者明天发给你吧[嘻嘻]","积极","积极"
"腊味煲仔饭，香的想哭[哈哈]","积极","积极"
"人好齐啊！ //@小4erEva:[鼓掌][鼓掌][帅]","积极","积极"
"回复@高婵淡定:你快着点~~~别忘记发微博传图片并且@ 我！[哈哈][哈哈][哈哈] //@高婵淡定:回复@闫茵:我真是要剖腹自杀了！！！！！！！！！！！！ //@闫茵:让我怎么个冲锋陷阵法，这死女人直接当我不存在，你说说，我很受伤！ //@钱多多money:那你就早早冲锋陷阵啊~别老让我党发言人！累，又没钱~","积极","积极"
"山东人飘过。//@彭程de美味人生:山东看全国都不仗义！[哈哈]","积极","积极"
"美！[爱你]//@艾美丽_QST:美是一种态度，与年龄无关@#魔女组# @Carrie晓青 @我爱研发网_cherry @Sammie蓓蓓 @OKPOK @楼兰ruru  [赞]一百岁的老太太也背Rebecca Minkoff MAC mini[偷笑]","积极","积极"
" @DFuse 品牌所赞助【创意星空】栏目组所举办的节目杀青酒会，我的整体Look，红配绿，挖哈哈[嘻嘻][嘻嘻][嘻嘻]","积极","积极"
"【自●造――2013 @DICKIES1922 “玩真的”创意季 】―【电脑绘图-胡吃海喝系列】～年纪轻轻[害羞]～随性就好[阴险]～(从上至下分别为：炸酱面、香蕉、西瓜、番茄炒蛋、二锅头、橙、米粒、油条、草莓。。。)据说：“吃货就没有不热爱生活的”。。[鼓掌][酷][睡觉]。[偷笑][嘻嘻][哈哈]。@一起微体验","积极","积极"
"ありがとうございます[爱你]今度、この歌?を中国?にしてください[害羞] Thank you very much! Please translate this songs lyrics into Chinese someday, if you dont mind[害羞][心] //@树海森:あなたは?い！すごい！私はこの歌が好きです。[心]","积极","积极"
